taxon_name,taxon_name_original,taxname_source,entity_type_tax,taxon_family,life_stage_generic,life_stage_taxon_specific,caste,sex,trait_name,entity_type,value_type,unit_numeric,value,replicates,measurement_remarks,method_number,observation_number,methods,site_name,site_latitude,site_longitude,site_date_of_visit,site_description,site_fire_impact,collection_date,associated_plant_taxa,plant_relation_description,associated_fauna_taxa,associated_fauna_taxa_synonyms,fauna_relation_description,taxname_issues_description,context,source_key,source_doi,source_citation,source_type,secondary_citation
NA,Dynastine BF03,NA,species,Scarabaeidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,16,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF03,NA,species,Scarabaeidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF03,NA,species,Scarabaeidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF04,NA,species,Scarabaeidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,21,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF04,NA,species,Scarabaeidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF04,NA,species,Scarabaeidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF05,NA,species,Scarabaeidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,25,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF05,NA,species,Scarabaeidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF05,NA,species,Scarabaeidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF06,NA,species,Scarabaeidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,21,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF06,NA,species,Scarabaeidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF06,NA,species,Scarabaeidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF07,NA,species,Scarabaeidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,16,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF07,NA,species,Scarabaeidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF07,NA,species,Scarabaeidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF08,NA,species,Scarabaeidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,11,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF08,NA,species,Scarabaeidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF08,NA,species,Scarabaeidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF09,NA,species,Scarabaeidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,23,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF09,NA,species,Scarabaeidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dynastine BF09,NA,species,Scarabaeidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dyschoenium BF01,NA,species,Curculionidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,1.5,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dyschoenium BF01,NA,species,Curculionidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Dyschoenium BF01,NA,species,Curculionidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,vegetation,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Eboo BF01,NA,species,Chyrsomelidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,4.5,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Eboo BF01,NA,species,Chyrsomelidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Eboo BF01,NA,species,Chyrsomelidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,vegetation,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Eboo BF02,NA,species,Chyrsomelidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,4,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Eboo BF02,NA,species,Chyrsomelidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Eboo BF02,NA,species,Chyrsomelidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,vegetation,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Eboo BF03,NA,species,Chyrsomelidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,3,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Eboo BF03,NA,species,Chyrsomelidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Eboo BF03,NA,species,Chyrsomelidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,vegetation,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Eboo BF04,NA,species,Chyrsomelidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,4,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Eboo BF04,NA,species,Chyrsomelidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Eboo BF04,NA,species,Chyrsomelidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,vegetation,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Ecatommophila BF01,NA,species,Histeridae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,5,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Ecatommophila BF01,NA,species,Histeridae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Ecatommophila BF01,NA,species,Histeridae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,burrow,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,Formicidae,NA,The invertebrate is a specialist myrmecophile of the associated fauna,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Ecatommophila BF01,NA,species,Histeridae,adult,NA,NA,NA,ecological_dependency,metapopulation,NA,NA,specialist,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,Formicidae,NA,The invertebrate is a specialist myrmecophile of the associated fauna,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Echinocnemus BF01,NA,species,Curculionidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,3,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Echinocnemus BF01,NA,species,Curculionidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Echinocnemus BF01,NA,species,Curculionidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,vegetation,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Edaphus spp.,NA,species,Staphylinidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,1.5,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Edaphus spp.,NA,species,Staphylinidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Edaphus spp.,NA,species,Staphylinidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Edocranes BF01,NA,species,Staphylinidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,3,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Edocranes BF01,NA,species,Staphylinidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,wingless,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Edocranes BF01,NA,species,Staphylinidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Edocranes BF02,NA,species,Staphylinidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,3,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Edocranes BF02,NA,species,Staphylinidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,wingless,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Edocranes BF02,NA,species,Staphylinidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Edocranes BF02,NA,species,Staphylinidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,3,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Edocranes BF02,NA,species,Staphylinidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,wingless,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Edocranes BF02,NA,species,Staphylinidae,adult,NA,NA,NA,microhabitat_activity,metapopulation,NA,NA,soil,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Edusella BF01,NA,species,Chyrsomelidae,adult,NA,NA,NA,body_length,metapopulation,mean,mm,5,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
NA,Edusella BF01,NA,species,Chyrsomelidae,adult,NA,NA,NA,wing_development,metapopulation,NA,NA,winged,NA,NA,NA,NA,NA,southeast Australian forests,NA,NA,2020/2021,"Southeast forests, and mountain tops in  montane and alpine areas",Sites were burned in 2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,Porch_2021,NA,"Porch, N. & Driscoll, D. A. (2021). Post 2019-2020 bushfire beetle surveys in southeast Australian forests. Unpublished dataset.",unpublished_data,NA
