id,Full_Name,taxon_name,taxon_name_original,taxname_source,Old_Name,Family,Subfamily_Tribe,Composite_Taxon,Size_mm,NRE,Winged,Aquatic,Feeding_Guild,Microhabitat,Introduced_Native
384,LEOI: Agyrtodini: Paragyrtodes modestus,Paragyrtodes modestus,,AFD,Paragyrtodes.modestus,Leiodidae,Agyrtodini,No,4,No,Yes,No,Fungivore,Geophilous,Native
1008,CURC: Aterpini: Pelororhinus grandis,Pelororhinus grandis,,AFD,Pelororhinus.nr.grandis,Curculionidae,Aterpini,No,16,No,Yes,No,Herbivore,Vegetation,Native
1009,CURC: Aterpini: Pelororhinus transversalis? (BF02/BF03),Pelororhinus transversus,Pelororhinus transversalis?,AFD,Pelororhinus.BF02,Curculionidae,Aterpini,No,11,No,Yes,No,Herbivore,Vegetation,Native
66,CAR: PENT: Pentagonica vittipennis,Pentagonica vittipennis,,AFD,Pentagonica.vittipennis,Carabidae,Pentagoncini,No,4,No,Yes,No,Predator,Geophilous,Native
16,CAR: BROS: Percolestus blackburni,Percolestus blackburni,,AFD,Percolestus.blackburni,Carabidae,Broscini,No,18,Yes,No,No,Predator,Geophilous,Native
12,CAR: BEMB: Pericompsus semistriatus,Pericompsus (Upocompsus) semistriatus,Pericompsus semistriatus,AFD,Pericompsus.BF01,Carabidae,Bembidiini,No,2.4,No,Yes,No,Predator,Riparian,Native
667,CORY: Periptyctus brunneus,Periptyctus brunneus,,AFD,Periptyctus.brunneus,Corylophidae,Periptyctinae,No,2.5,Yes,No,No,Fungivore,Geophilous,Native
668,CORY: Periptyctus emmarginatus,Periptyctus emarginatus,Periptyctus emmarginatus,AFD,Periptyctus.emmarginatus,Corylophidae,Periptyctinae,No,3,Yes,No,No,Fungivore,Geophilous,Native
671,CORY: Periptyctus kosciuszko,Periptyctus kosciuszko,,AFD,Periptyctus.kosciuszko,Corylophidae,Periptyctinae,No,3.5,Yes,No,No,Fungivore,Geophilous,Native
670,CORY: Periptyctus russulus,Periptyctus russulus,,AFD,Periptyctus.russulus,Corylophidae,Periptyctinae,No,2.5,Yes,No,No,Fungivore,Geophilous,Native
48,CAR: LEB: Philophloeus moestus (Lebiinae BF01),Philophlaeus moestus,Philophloeus moestus,AFD,Lebiinae.BF01,Carabidae,Lebiinae,No,10.5,No,Yes,No,Predator,Geophilous,Native
621,CLER: Phlogistus chrysurus (Clerid BF02),Phlogistus chrysurus,,AFD,Clerid.BF02,Cleridae,,No,8,No,Yes,No,Predator,Vegetation,Native
987,CHRYSO: Galerucinae: Phyllotreta undulata (was Monolepta BF06) ,Phyllotreta undulata,,AFD,Phyllotreta.undulata,Chyrsomelidae,Galerucinae,No,2,No,Yes,No,Herbivore,Vegetation,Native
116,CAR: PTER: Prosopogmusoodiformis? (Simodontus-type BF07b),Prosopogmus oodiformis,Prosopogmus oodiformis?,AFD,Simodontus.type.BF07b,Carabidae,Pterosctichini,No,9,No,No,No,Predator,Geophilous,Native
1283,CURC: Prypnus quinquenodosus (Leptipiini BF25),Prypnus quinquenodosus,,AFD,Leptopini.BF25,Curculionidae,Leptopiini,No,16,No,No,No,Herbivore,Geophilous,Native
784,SILV: Psammoecus venustus,Psammoecus venustus,,AFD,Psammoecus.venustus,Silvanidae,,No,2.5,No,Yes,No,Detrivore,Geophilous,Native
1287,CURC: Psepharus infaustus (Leptopiini BF02/08),Psapharus infaustus,Psepharus infaustus,AFD,Leptopini.BF2,Curculionidae,Leptopiini,No,15,No,No,No,Herbivore,Geophilous,Native
5,CAR: AGON: Pseudagonica nitida moorei ,Pseudagonica nitida moorei,,AFD,Pseudagonica.nitida.moorei,Carabidae,Agonicini,No,6,Yes,No,No,Predator,Geophilous,Native
7,CAR: AGON: Pseudagonica obscuripes,Pseudagonica obscuripes,,AFD,Pseudagonica.obscuripes,Carabidae,Agonicini,No,7,Yes,No,No,Predator,Geophilous,Native
6,CAR: AGON: Pseudagonica obscuripes obscuripes,Pseudagonica obscuripes obscuripes,,AFD,Pseudagonica.obscuripes.obscuripes,Carabidae,Agonicini,No,7,Yes,No,No,Predator,Geophilous,Native
754,ANTH: Pseudocyclodinus strictus (Anthicine BF02),Pseudocyclodinus strictus,,AFD,Anthicine.BF02,Anthicidae,Anthicinae,No,2.5,No,Yes,No,Detrivore,Geophilous,Native
597,BYRR: Pseudomorychus mixtus (Pseudomorychus BF01)(P),Pseudomorychus mixtus,Pseudomorychus mixtus,AFD,Pseudomorhychus.BF01,Byrrhidae,,No,3,No,Yes,No,Herbivore,Geophilous,Native
1140,CURC: Cryptorhynchini BF059 Pseudomydaus tenuis,Pseudomydaus tenuis,Cryptorhynchini BF059 Pseudomydaus tenuis,AFD,Crypto.BF59,Curculionidae,Cryptorhychini,No,5,Possible,No,No,Detrivore,Geophilous,Native
611,PTIN: Ptininae: Ptinus cupreoniger (Ptinid BF01),Ptinus cupreoniger,,AFD,Ptinid.BF01,Ptinidae,Ptininae,No,2.5,No,Yes,No,Xylophage,Geophilous,Native
434,LUC: Safrina jugularis,Safrina jugularis,,AFD,Safrina.jugularis,Lucanidae,,No,19,No,No,No,Xylophage,Dead wood,Native
433,LUC: Safrina parallela,Safrina parallela,,AFD,Safrina.parallela,Lucanidae,,No,18,No,No,No,Xylophage,Dead wood,Native
446,SCARAB: APHOD: Saprosites clydensis,Saprosites clydensis,,AFD,Saprosites.clydensis,Scarabaeidae,Aphodiinae,No,3,No,Yes,No,Detritivore,Geophilous,Native
318,STAPH: SCAPH: Scaphidium alpicolum,Scaphidium alpicolum,,AFD,Scaphidium.alpicolum,Staphylinidae,Scaphidiinae,No,5,No,Yes,No,Fungivore,Fungus,Native
319,STAPH: SCAPH: Scaphidium punctipenne,Scaphidium punctipenne,,AFD,Scaphidium.punctipenne,Staphylinidae,Scaphidiinae,No,5,No,Yes,No,Fungivore,Fungus,Native
321,STAPH: SCAPH: Scaphisoma funereum,Scaphisoma funereum,,AFD,Scaphisoma.A_BF03,Staphylinidae,Scaphidiinae,No,2,No,Yes,No,Fungivore,Fungus,Native
322,STAPH: SCAPH: Scaphisoma indutum,Scaphisoma indutum,,AFD,Scaphisoma.D.perelegans,Staphylinidae,Scaphidiinae,No,2,No,Yes,No,Fungivore,Fungus,Native
323,STAPH: SCAPH: Scaphisoma perelegans,Scaphisoma perelegans,,AFD,Scaphisoma.I_BF02,Staphylinidae,Scaphidiinae,No,2,No,Yes,No,Fungivore,Fungus,Native
324,STAPH: SCAPH: Scaphisoma stictum,Scaphisoma stictum,,AFD,Scaphisoma.C_BF05,Staphylinidae,Scaphidiinae,No,2,No,Yes,No,Fungivore,Fungus,Native
158,STAPH: SCYD: Scydmaenozila macrosticta,Scydmaenozila macrosticta,,AFD,Scydmaenozila.macrosticta,Staphylinidae,Scydmaeninae,No,2.5,No,No,No,Predator,Geophilous,Native
846,TEN: ADEL: Seirotrana geniculata (Seirotrana BF01d),Seirotrana geniculata,,AFD,Seirotrana.BF01d,Tenebrionidae,Adeliini,No,13,No,No,No,Detrivore,Geophilous,Native
49,CAR: LICIN: Siagonyxblackburni? BF01,Siagonyx blackburni,Siagonyx blackburni? BF01,AFD,Siagonyx.BF1,Carabidae,Licinini,No,14.5,Possible,No,No,Predator,Geophilous,Native
614,ELMID: Simsonia nicholsoni (Elmid BF01/BF02),Simsonia nicholsoni,,AFD,Elmid.BF01,Elmidae,,No,5.5,No,Yes,Yes,Detritivore,Aquatic,Native
742,NIT: Soronia superba (Nitidulid BF14),Soronia superba,,AFD,Nitidulid.BF,Nitidulidae,Nitidulinae,No,2.5,No,Yes,No,Fungivore,Geophilous,Native
734,NIT: Stelidota nigrovaria (Nitidulid BF05),Stelidota nigrovaria,,AFD,Nitidulid.BF05,Nitidulidae,Nitidulinae,No,2.5,No,Yes,No,Fungivore,Geophilous,Native
706,ENDO: Stenotarsus commodus (Stenotarsus BF01),Stenotarsoides commodus,Stenotarsus commodus,AFD,Stenotarsus.commodus,Endomychidae,,No,5,Possible,Yes,No,Detrivore,Geophilous,Native
705,ENDO: Stenotarsus alternatus,Stenotarsus alternatus,,AFD,Stenotarsus alternatus,Endomychidae,,No,4,Possible,Yes,No,Detrivore,Geophilous,Native
435,LUC: Syndesus cornutus,Syndesus cornutus,,AFD,Syndesus.cornutus,Lucanidae,,No,10,No,Yes,No,Xylophage,Dead wood,Native
63,CAR: MOR: Teraphis crenata,Teraphis crenulata,Teraphis crenata,AFD,Teraphis.BF01,Carabidae,Moriomorphini,No,7,Possible,No,No,Predator,Geophilous,Native
176,STAPH: OSOR: Thoracophorus scupltus,Thoracophorus (Thoracophorus) sculptus,Thoracophorus scupltus,AFD,Thoracophorus.scupltus,Staphylinidae,Osoriinae,No,2.5,No,No,No,Detritivore,Geophilous,Native
131,CAR: TRECH: Trechimorphus apterus,Trechimorphus apterus,,AFD,Trechimorphus.BF1.apterus,Carabidae,Trechini,No,5,Yes,No,No,Predator,Geophilous,Native
132,CAR: TRECH: Trechimorphus brunneus?,Trechimorphus brunneus,Trechimorphus brunneus?,AFD,Trechimorphus.BF2.brunneus,Carabidae,Trechini,No,4.5,Yes,No,No,Predator,Geophilous,Native
134,CAR: TRECH: Trechobembix baldiensis,Trechobembix baldiensis,,AFD,Trechobembix.baldiensis,Carabidae,Trechini,No,4,No,No,No,Predator,Riparian,Native
725,MYCET: Typhaea stereocora (Cryptophagid A),Typhaea stercorea,Typhaea stereocora,AFD,Cryptophagid.A,Cryptophagidae,,No,3,No,Yes,No,Fungivore,Geophilous,Introduced
871,ULOD: Ulodes hispidus (Ulodes BF01),Ulodes hispidus,,AFD,Ulodes.BF1,Ulodidae,,No,8,No,Yes,No,Fungivore,Dead Wood,Native
870,TEN: ULOM: Uloma opacoides? (Ulomini BF02),Uloma (Uloma) opacoides,Uloma opacoides?,AFD,Ulomini.BF2,Tenebrionidae,Ulominae,No,10,No,Yes,No,Detrivore,Dead Wood,Native
710,"LAEM: ""Laemophloeus"" ramsayi ",,"""Laemophloeus"" ramsayi",,Laemophloeid.Genus.D,Laemophloeidae,,No,2.5,No,Yes,No,Fungivore,Geophilous,Native
872,"ZOPH: Ablabus ""brindabellaeMS"" (Ablabus-type BF3)",,"Ablabus ""brindabellaeMS""",,Ablabus.type.BF3,Zopheridae,Colydiinae,No,2.5,No,No,No,Detrivore,Dead Wood,Native
1028,CURC: Scolytinae: Acacicis sp. (Scolytinae BF03),,Acacicis sp.,,Scolytinae.BF03,Curculionidae,Scolytinae,No,2,No,Yes,No,Xylophage,Dead Wood,Native
143,HIST: Acritus BF01 (Histerid BF01),,Acritus BF01,,Histerid.BF01,Histeridae,Acritinae,No,1,No,Yes,No,Predator,Dead Wood,Native
800,TEN: ADEL: Adelium BF01,,Adelium BF01,,Adelium.BF1,Tenebrionidae,Adeliini,No,16,No,No,No,Detrivore,Geophilous,Native
801,TEN: ADEL: Adelium BF02,,Adelium BF02,,Adelium.BF2,Tenebrionidae,Adeliini,No,7.5,No,No,No,Detrivore,Geophilous,Native
802,TEN: ADEL: Adelium BF03,,Adelium BF03,,Adelium.BF3,Tenebrionidae,Adeliini,No,16,No,No,No,Detrivore,Geophilous,Native
803,TEN: ADEL: Adelium BF04,,Adelium BF04,,Adelium.BF4,Tenebrionidae,Adeliini,No,14,No,No,No,Detrivore,Geophilous,Native
804,TEN: ADEL: Adelium BF05,,Adelium BF05,,Adelium.BF05,Tenebrionidae,Adeliini,No,7,No,No,No,Detrivore,Geophilous,Native
805,TEN: ADEL: Adelium BF06,,Adelium BF06,,Adelium.BF06,Tenebrionidae,Adeliini,No,14,Possible,No,No,Detrivore,Geophilous,Native
806,TEN: ADEL: Adelium BF07,,Adelium BF07,,Adelium.BF07,Tenebrionidae,Adeliini,No,11,Possible,No,No,Detrivore,Geophilous,Native
807,TEN: ADEL: Adelium BF08,,Adelium BF08,,Adelium.BF08,Tenebrionidae,Adeliini,No,17,No,No,No,Detrivore,Geophilous,Native
808,TEN: ADEL: Adelium BF09,,Adelium BF09,,Adelium.BF09,Tenebrionidae,Adeliini,No,15,Possible,No,No,Detrivore,Geophilous,Native
809,TEN: ADEL: Adelium BF10,,Adelium BF10,,Adelium.BF10,Tenebrionidae,Adeliini,No,13,Possible,No,No,Detrivore,Geophilous,Native
810,TEN: ADEL: Adelium BF12,,Adelium BF12,,Adelium.BF12,Tenebrionidae,Adeliini,No,16,Possible,No,No,Detrivore,Geophilous,Native
811,TEN: ADEL: Adelium BF16,,Adelium BF16,,Adelium.BF16,Tenebrionidae,Adeliini,No,18,No,No,No,Detrivore,Geophilous,Native
812,TEN: ADEL: Adelium BF17,,Adelium BF17,,Adelium.BF17,Tenebrionidae,Adeliini,No,13,No,No,No,Detrivore,Geophilous,Native
797,TEN: ADEL: Adelium nr. heterodoxum (Adelium BF11),,Adelium nr. Heterodoxum,,Adelium.BF11,Tenebrionidae,Adeliini,No,15,Possible,No,No,Detrivore,Geophilous,Native
799,TEN: ADEL: Adelium nr. rotundum (BF14/BF15),,Adelium nr. Rotundum,,Adelium.BF14,Tenebrionidae,Adeliini,No,10,Possible,No,No,Detrivore,Geophilous,Native
65,CAR: PSEUD: Adelotopus BF01,,Adelotopus BF01,,Adelotopus.BF1,Carabidae,Pseduomorphinae,No,5.5,No,Yes,No,Predator,Geophilous,Native
750,ADER: Aderid BF05,,Aderid BF05,,Aderid.BF05,Aderidae,,No,1.5,No,Yes,No,Detrivore,Geophilous,Native
751,ADER: Aderid BF09,,Aderid BF09,,Aderid.BF09,Aderidae,,No,1.5,No,Yes,No,Detrivore,Geophilous,Native
752,ADER: Aderid BF10,,Aderid BF10,,Aderid.BF10,Aderidae,,No,2,No,Yes,No,Detrivore,Geophilous,Native
753,ADER: Aderid BF11,,Aderid BF11,,Aderid.BF11,Aderidae,,No,2,No,Yes,No,Detrivore,Geophilous,Native
748,ADER: Aderid J BF03,,Aderid J BF03,,Aderid.J.BF03,Aderidae,,No,2,No,Yes,No,Detrivore,Geophilous,Native
749,ADER: Aderid K BF04,,Aderid K BF04,,Aderid.K.BF04,Aderidae,,No,1.5,No,Yes,No,Detrivore,Geophilous,Native
38,CAR: LEB: Agonochelia BF01 (Lebiinae BF02),,Agonochelia BF01,,Lebiinae.BF02,Carabidae,Lebiinae,No,5,No,Yes,No,Predator,Geophilous,Native
577,ELAT: Agrypnus BF01,,Agrypnus BF01,,Agrypnus.BF01,Elateridae,,No,14,No,Yes,No,Herbivore,Ground/Vegetation,Native
578,ELAT: Agrypnus BF02,,Agrypnus BF02,,Agrypnus.BF02,Elateridae,,No,16,No,Yes,No,Herbivore,Ground/Vegetation,Native
579,ELAT: Agrypnus BF03,,Agrypnus BF03,,Agrypnus.BF03,Elateridae,,No,8,No,Yes,No,Herbivore,Ground/Vegetation,Native
580,ELAT: Agrypnus BF04,,Agrypnus BF04,,Agrypnus.BF04,Elateridae,,No,5,No,Yes,No,Herbivore,Ground/Vegetation,Native
581,ELAT: Agrypnus BF05,,Agrypnus BF05,,Agrypnus.BF05,Elateridae,,No,14,No,Yes,No,Herbivore,Ground/Vegetation,Native
381,LEOI: Agyrtodini: Agyrtodes BF1,,Agyrtodes BF1,,Agyrtodes.BF3,Leiodidae,Agyrtodini,No,2.5,No,Yes,No,Fungivore,Geophilous,Native
382,LEOI: Agyrtodini: Agyrtodes BF3,,Agyrtodes BF3,,Agyrtodes.BF4,Leiodidae,Agyrtodini,No,3,No,Yes,No,Fungivore,Geophilous,Native
385,LEOI: Agyrtodini: n.gen.A,,Agyrtodini: n.gen.A spp.,,AGYRTODINI.ngen,Leiodidae,Agyrtodini,Yes,1.5,No,Yes,No,Fungivore,Geophilous,Native
156,STAPH: ALEO: Aleocharinae Indet.,,Aleocharinae Indet. spp.,,ALEOCHARINAE,Staphylinidae,Aleocharinae,Yes,,No,Various,No,Predator,Various,Native
860,TEN: ALLEC: Alleculine BF04,,Alleculine BF04,,Alleculine.BF04,Tenebrionidae,Alleculinae,No,4.5,No,Yes,No,Detrivore,Vegetation,Native
618,CLER: Allelidea BF01 (was Clerid BF03),,Allelidea BF01,,Clerid.BF03,Cleridae,,No,4,No,Yes,No,Predator,Vegetation,Native
10,CAR: HARP: Amblystomus spp.,,Amblystomus spp.,,Amblystomus.BF02,Carabidae,Amblystomini,Yes,2.7,No,Yes,No,Predator,Geophilous,Native
1267,CURC: Amisallus BF01,,Amisallus BF01,,Amisallus.BF1,Curculionidae,Leptopiini,No,7,No,No,No,Herbivore,Geophilous,Native
1268,CURC: Amisallus BF02 (BF03),,Amisallus BF02,,Amisallus.BF2,Curculionidae,Leptopiini,No,8,No,No,No,Herbivore,Geophilous,Native
1269,CURC: Amisallus BF04 (BF06/Leptopine BF11),,Amisallus BF04,,Amisallus.BF4,Curculionidae,Leptopiini,No,6.5,No,No,No,Herbivore,Geophilous,Native
1270,CURC: Amisallus BF05 (Leptopiine 13),,Amisallus BF05,,Amisallus.BF5,Curculionidae,Leptopiini,No,7,Possible,No,No,Herbivore,Geophilous,Native
1034,CURC: Amycterini BF01,,Amycterini BF01,,Amycterini.BF01,Curculionidae,Amcyterini,No,18,No,No,No,Herbivore,Geophilous,Native
1035,CURC: Amycterini BF01b,,Amycterini BF01b,,Amycterini.BF01b,Curculionidae,Amcyterini,No,17,No,No,No,Herbivore,Geophilous,Native
1036,CURC: Amycterini BF01c,,Amycterini BF01c,,Amycterini.BF01c,Curculionidae,Amcyterini,No,18,No,No,No,Herbivore,Geophilous,Native
1037,CURC: Amycterini BF02,,Amycterini BF02,,Amycterini.BF02,Curculionidae,Amcyterini,No,18,No,No,No,Herbivore,Geophilous,Native
1038,CURC: Amycterini BF04,,Amycterini BF04,,Amycterini.BF04,Curculionidae,Amcyterini,No,22,No,No,No,Herbivore,Geophilous,Native
1039,CURC: Amycterini BF05,,Amycterini BF05,,Amycterini.BF05,Curculionidae,Amcyterini,No,20,No,No,No,Herbivore,Geophilous,Native
1040,CURC: Amycterini BF06,,Amycterini BF06,,Amycterini.BF06,Curculionidae,Amcyterini,No,15,No,No,No,Herbivore,Geophilous,Native
210,STAPH: PSEL: Brachyglutini: Anabaxis spp.,,Anabaxis spp.,,ANABAXIS,Staphylinidae,Brachyglutini,Yes,2,No,Various,No,Predator,Geophilous,Native
146,HYDRO: Anacaena BF01,,Anacaena BF01,,Anacaena.BF01,Hydrophilidae,Anacaenini,No,2,No,Yes,Yes,Predator,Aquatic,Native
147,HYDRO: Anacaena BF02,,Anacaena BF02,,Anacaena.BF02,Hydrophilidae,Anacaenini,No,2.5,No,Yes,Yes,Predator,Aquatic,Native
148,HYDRO: Anacaena BF03,,Anacaena BF03,,Anacaena.BF03,Hydrophilidae,Anacaenini,No,2.5,No,Yes,Yes,Predator,Aquatic,Native
1429,CURC: Eugnomini: Ancyttalia BF01 (was Unknown BF02),,Ancyttalia BF01,,Ancytallia.BF01,Curculionidae,Eugnomini,No,2,No,Yes,No,Herbivore,Vegetation,Native
1430,CURC: Eugnomini: Ancyttalia BF02 (was Unknown BF04),,Ancyttalia BF02,,Ancytallia.BF02,Curculionidae,Eugnomini,No,2,No,Yes,No,Herbivore,Geophilous,Native
537,BUPR: Anilara sp. (Buprestrid BF01),,Anilara BF01,,Buprestrid.BF01,Buprestidae,,No,4.5,No,Yes,No,Phytophage,Vegetation,Native
43,CAR: LEB: Anomotarus alpinus grp. BF01,,Anomotarus alpinus grp. BF01,,Anomotarus.BF4,Carabidae,Lebiinae,No,6.5,Possible,Yes,No,Predator,Geophilous,Native
44,CAR: LEB: Anomotarus BF05,,Anomotarus BF05,,Anomotarus.BF5,Carabidae,Lebiinae,No,6,No,Yes,No,Predator,Geophilous,Native
45,CAR: LEB: Anomotarus BF06,,Anomotarus BF06,,Anomotarus.BF6,Carabidae,Lebiinae,No,5.5,No,Yes,No,Predator,Geophilous,Native
1431,CURC: Listroderini: Anorthorhinus BF01,,Anorthorhinus BF01,,Anorthorhinus.BF1,Curculionidae,Listroderini,No,4,No,Yes,No,Herbivore,Vegetation,Native
163,STAPH: OXY: Anotylus A,,Anotylus A,,Anotylus.A,Staphylinidae,Oxytelinae,No,3.5,No,Yes,No,Detritivore,Dung,Native
165,STAPH: OXY: Anotylus E,,Anotylus E,,Anotylus.E,Staphylinidae,Oxytelinae,No,3,No,Yes,No,Detritivore,Dung,Native
166,STAPH: OXY: Anotylus F,,Anotylus F,,Anotylus.F,Staphylinidae,Oxytelinae,No,4,No,No,No,Detritivore,Dung,Native
167,STAPH: OXY: Anotylus J,,Anotylus J,,Anotylus.J,Staphylinidae,Oxytelinae,No,3.5,No,Yes,No,Detritivore,Dung,Native
168,STAPH: OXY: Anotylus K,,Anotylus K,,Anotylus.K,Staphylinidae,Oxytelinae,No,4,No,Yes,No,Detritivore,Dung,Native
169,STAPH: OXY: Anotylus M,,Anotylus M,,Anotylus.M,Staphylinidae,Oxytelinae,No,3,No,Yes,No,Detritivore,Dung,Native
171,STAPH: OXY: Anotylus O,,Anotylus O,,Anotylus.O,Staphylinidae,Oxytelinae,No,5.5,No,Yes,No,Detritivore,Dung,Native
996,ANTHR: Anthribid Genus 1 sp. (AnthribidBF01),,Anthribid Genus 1 sp.,,Anthribid.BF01,Anthribidae,,No,3,No,Yes,No,Xylophage,Geophilous,Native
1003,CURC: Aterpini: Aoplocnemis BF01,,Aoplocnemis BF01,,Aoplocnemis.BF01,Curculionidae,Aterpini,No,6.5,No,Yes,No,Herbivore,Vegetation,Native
1004,CURC: Aterpini: Aoplocnemis BF02,,Aoplocnemis BF02,,Aoplocnemis.BF02,Curculionidae,Aterpini,No,6.5,No,Yes,No,Herbivore,Vegetation,Native
1005,CURC: Aterpini: Aoplocnemis BF03,,Aoplocnemis BF03,,Aoplocnemis.BF03,Curculionidae,Aterpini,No,7.5,No,Yes,No,Herbivore,Vegetation,Native
814,TEN: ADEL: Apasis BF01,,Apasis BF01,,Apasis.BF01,Tenebrionidae,Adeliini,No,20,No,No,No,Detrivore,Geophilous,Native
815,TEN: ADEL: Apasis BF02,,Apasis BF02,,Apasis.BF02,Tenebrionidae,Adeliini,No,21,No,No,No,Detrivore,Geophilous,Native
439,SCARAB: APHOD: Aphodiine BF01,,Aphodiine BF01,,Aphodiine.BF01,Scarabaeidae,Aphodiinae,No,4,No,Yes,No,Detritivore,Geophilous,Native
998,ANTHR: Araecerus sp.1 (Anthribid BF03),,Araecerus sp.1,,Anthribid.BF03,Anthribidae,,No,1.5,No,Yes,No,Herbivore,Geophilous,Native
649,LATR: Aridius spp.,,Aridius spp.,,Cartodere.BF1,Latridiidae,Latridiinae,Yes,1.5,No,Yes,No,Fungivore,Geophilous,Native
961,CHRYSO: Galerucinae: Arsipoda BF01,,Arsipoda BF01,,Galerucinae.Arsipoda.BF1,Chyrsomelidae,Galerucinae,No,5.5,No,Yes,No,Herbivore,Vegetation,Native
962,CHRYSO: Galerucinae: Arsipoda BF02,,Arsipoda BF02,,Galerucinae.Arsipoda.BF2,Chyrsomelidae,Galerucinae,No,4.5,No,Yes,No,Herbivore,Vegetation,Native
963,CHRYSO: Galerucinae: Arsipoda BF03,,Arsipoda BF03,,Galerucinae.Arsipoda.BF3,Chyrsomelidae,Galerucinae,No,2.5,No,Yes,No,Herbivore,Vegetation,Native
964,CHRYSO: Galerucinae: Arsipoda BF04,,Arsipoda BF04,,Galerucinae.Arsipoda.BF4,Chyrsomelidae,Galerucinae,No,5.5,No,Yes,No,Herbivore,Vegetation,Native
965,CHRYSO: Galerucinae: Arsipoda BF05,,Arsipoda BF05,,Galerucinae.Arsipoda.BF5,Chyrsomelidae,Galerucinae,No,3.5,No,Yes,No,Herbivore,Vegetation,Native
966,CHRYSO: Galerucinae: Arsipoda BF06,,Arsipoda BF06,,Galerucinae.Arsipoda.BF6,Chyrsomelidae,Galerucinae,No,6,Possible,No,No,Herbivore,Vegetation,Native
967,CHRYSO: Galerucinae: Arsipoda BF07,,Arsipoda BF07,,Galerucinae.Arsipoda.BF7,Chyrsomelidae,Galerucinae,No,2.5,No,Yes,No,Herbivore,Vegetation,Native
968,CHRYSO: Galerucinae: Arsipoda BF08,,Arsipoda BF08,,Galerucinae.Arsipoda.BF8,Chyrsomelidae,Galerucinae,No,2.5,No,Yes,No,Herbivore,Vegetation,Native
540,ELAT: Ascesis BF01 (Elaterid BF05),,Ascesis BF01,,Elaterid.BF05,Elateridae,,No,8,No,Yes,No,Various,Ground/Vegetation,Native
615,SPHIND: Aspidiphorus BF01,,Aspidiphorus BF01,,Aspidiphorus.BF1,Sphindidae,,No,1.5,No,Yes,No,Fungivore,Geophilous,Native
616,SPHIND: Aspidiphorus BF02,,Aspidiphorus BF02,,Aspidiphorus.BF2,Sphindidae,,No,1.5,No,Yes,No,Fungivore,Geophilous,Native
617,SPHIND: Aspidiphorus BF03,,Aspidiphorus BF03,,Aspidiphorus.BF3,Sphindidae,,No,1.5,No,Yes,No,Fungivore,Geophilous,Native
178,STAPH: PAED: Astenus BF01,,Astenus BF01,,Astenus.BF1,Staphylinidae,Paederinae,No,4.5,No,Yes,No,Predator,Geophilous,Native
180,STAPH: PAED: Astenus BF03,,Astenus BF03,,Astenus.BF3,Staphylinidae,Paederinae,No,5,No,Yes,No,Predator,Geophilous,Native
1014,CURC: Aterpini: Aterpini Gen.Nov. (was Unknown BF05),,Aterpini Gen.Nov.,,Aterpini.GenNov,Curculionidae,Aterpini,No,5.5,No,Yes,No,Herbivore,Geophilous,Native
1013,CURC: Aterpini: Aterpini Genus A (was Unknown BF24),,Aterpini Genus A,,Aterpini.GenusA,Curculionidae,Aterpini,No,5,No,Yes,No,Herbivore,Vegetation,Native
1006,CURC: Aterpini: Aterpodes BF01 (was Leptopiini BF15),,Aterpodes BF01,,Leptopini.BF15,Curculionidae,Aterpini,No,18,No,No,No,Herbivore,Geophilous,Native
1007,CURC: Aterpini: Aterpodes BF02 (was Leptopiini BF16),,Aterpodes BF02,,Leptopini.BF16,Curculionidae,Aterpini,No,20,No,No,No,Herbivore,Geophilous,Native
898,CERAM: Athemistus BF01,,Athemistus BF01,,Athemistus.BF01,Cerambycidae,Lamiinae,No,15,Possible,No,No,Herbivore,Geophilous,Native
899,CERAM: Athemistus BF02,,Athemistus BF02,,Athemistus.BF02,Cerambycidae,Lamiinae,No,6.5,Possible,No,No,Herbivore,Geophilous,Native
900,CERAM: Athemistus BF02b,,Athemistus BF02b,,Athemistus.BF02b,Cerambycidae,Lamiinae,No,7,Possible,No,No,Herbivore,Geophilous,Native
901,CERAM: Athemistus BF03,,Athemistus BF03,,Athemistus.BF03,Cerambycidae,Lamiinae,No,7,Possible,No,No,Herbivore,Geophilous,Native
902,CERAM: Athemistus BF04,,Athemistus BF04,,Athemistus.BF04,Cerambycidae,Lamiinae,No,7.5,Possible,No,No,Herbivore,Geophilous,Native
903,CERAM: Athemistus BF05,,Athemistus BF05,,Athemistus.BF05,Cerambycidae,Lamiinae,No,6.5,Possible,No,No,Herbivore,Geophilous,Native
904,CERAM: Athemistus BF06,,Athemistus BF06,,Athemistus.BF06,Cerambycidae,Lamiinae,No,12,Possible,No,No,Herbivore,Geophilous,Native
905,CERAM: Athemistus BF07,,Athemistus BF07,,Athemistus.BF07,Cerambycidae,Lamiinae,No,6.5,Possible,No,No,Herbivore,Geophilous,Native
